Row ID,Order Date,Customer Name,Segment,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount
855,2/19/2016,Greg Tran,Consumer,New York,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0
856,8/3/2014,Berenike Kampe,Consumer,New York,Office Supplies,Paper,Xerox 1884,39.96,2,0
857,8/3/2014,Berenike Kampe,Consumer,New York,Office Supplies,Supplies,Acme Box Cutter Scissors,102.3,10,0
858,8/3/2014,Berenike Kampe,Consumer,New York,Office Supplies,Storage,Staple magnet,21.36,2,0
859,4/10/2017,Sanjit Jacobs,Home Office,New Jersey,Office Supplies,Paper,Wirebound Message Books, Two 4 1/4" x 5" Forms per Page,7.61,1,0
860,4/10/2017,Sanjit Jacobs,Home Office,New Jersey,Office Supplies,Fasteners,OIC Binder Clips,7.16,2,0
861,6/9/2014,Chuck Magee,Consumer,California,Office Supplies,Supplies,Staple remover,7.36,2,0
862,6/9/2014,Chuck Magee,Consumer,California,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,23.1,2,0
863,1/5/2016,Anthony Johnson,Corporate,Florida,Technology,Accessories,Logitech MX Performance Wireless Mouse,191.472,6,0.2
864,1/5/2016,Anthony Johnson,Corporate,Florida,Office Supplies,Art,Newell 337,5.248,2,0.2
865,1/5/2016,Anthony Johnson,Corporate,Florida,Technology,Phones,Logitech B530 USB Headset - headset - Full size, Binaural,59.184,2,0.2
866,1/10/2014,Anthony Jacobs,Corporate,Virginia,Office Supplies,Labels,Avery 482,2.89,1,0
867,1/10/2014,Anthony Jacobs,Corporate,Virginia,Furniture,Furnishings,Howard Miller 11-1/2" Diameter Ridgewood Wall Clock,51.94,1,0
868,9/29/2016,Linda Southworth,Corporate,Pennsylvania,Office Supplies,Labels,Avery 483,15.936,4,0.2
869,4/6/2014,Guy Phonely,Corporate,Pennsylvania,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91,6,0.7
870,9/3/2016,Paul Knutson,Home Office,Pennsylvania,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1141.47,5,0.7
871,9/3/2016,Paul Knutson,Home Office,Pennsylvania,Technology,Phones,Cisco SPA301,280.782,3,0.4
872,10/19/2015,Tracy Blumstein,Consumer,New Hampshire,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0
873,12/10/2014,Sally Matthias,Consumer,New York,Office Supplies,Paper,Adams Write n' Stick Phone Message Book, 11" X 5 1/4", 200 Messages,11.36,2,0
874,12/10/2014,Sally Matthias,Consumer,New York,Office Supplies,Binders,Poly Designer Cover & Back,106.344,7,0.2
875,8/25/2017,Guy Armstrong,Consumer,North Carolina,Office Supplies,Paper,Xerox 1910,192.16,5,0.2
876,1/17/2016,Chuck Clark,Home Office,New Hampshire,Furniture,Furnishings,Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39" x 49",322.59,3,0
877,1/17/2016,Chuck Clark,Home Office,New Hampshire,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,1,0
878,1/17/2016,Chuck Clark,Home Office,New Hampshire,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0
879,9/17/2014,Anthony Garverick,Home Office,Pennsylvania,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Light Blue,5.892,4,0.7
880,11/30/2017,Harold Pawlan,Home Office,New York,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',68.472,3,0.2
881,11/30/2017,Harold Pawlan,Home Office,New York,Furniture,Chairs,SAFCO Arco Folding Chair,1242.9,5,0.1
882,10/9/2015,Dave Kipp,Consumer,Virginia,Office Supplies,Storage,Decoflex Hanging Personal Folder File, Blue,30.84,2,0
883,12/23/2017,Gary Zandusky,Consumer,California,Office Supplies,Art,Binney & Smith Crayola Metallic Crayons, 16-Color Pack,13.48,4,0
884,10/22/2016,Peter McVee,Home Office,Michigan,Furniture,Furnishings,Eldon 200 Class Desk Accessories,31.4,5,0
885,4/29/2014,Lauren Leatherbury,Consumer,New York,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0
886,4/25/2015,Jill Stevenson,Corporate,California,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,13.944,3,0.2
887,6/26/2017,Olvera Toch,Consumer,California,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,83.76,12,0
888,10/14/2017,Ed Ludwig,Home Office,Maryland,Office Supplies,Binders,Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8" X 11",37.66,7,0
889,12/9/2014,Cyma Kinney,Corporate,California,Office Supplies,Paper,Xerox 1987,34.68,6,0
890,6/20/2017,Jeremy Ellison,Consumer,New York,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,149.95,5,0
891,6/20/2017,Jeremy Ellison,Consumer,New York,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2
892,6/26/2017,Tracy Hopkins,Home Office,Michigan,Office Supplies,Paper,Ampad Poly Cover Wirebound Steno Book, 6" x 9" Assorted Colors, Gregg Ruled,4.54,1,0
893,6/26/2017,Tracy Hopkins,Home Office,Michigan,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,4,0
894,6/26/2017,Tracy Hopkins,Home Office,Michigan,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,8,0
895,11/10/2016,Pamela Coakley,Corporate,California,Office Supplies,Storage,File Shuttle I and Handi-File,155.82,7,0
896,11/10/2016,Pamela Coakley,Corporate,California,Office Supplies,Binders,Binding Machine Supplies,70.008,3,0.2
897,10/3/2016,Hunter Lopez,Consumer,Texas,Office Supplies,Envelopes,Staple envelope,15.648,2,0.2
898,9/9/2014,Maribeth Schnelling,Consumer,Michigan,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,7,0
899,10/29/2017,George Bell,Corporate,New York,Office Supplies,Paper,Things To Do Today Pad,46.96,8,0
900,4/10/2016,Justin Ritter,Corporate,Ohio,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,8.904,2,0.7
901,11/11/2017,Tamara Dahlen,Consumer,Texas,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44,5,0.2
902,11/11/2017,Tamara Dahlen,Consumer,Texas,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,18.336,4,0.8
903,9/15/2017,Dave Brooks,Consumer,Illinois,Technology,Phones,Avaya 5420 Digital phone,323.976,3,0.2
904,4/8/2016,Logan Currie,Consumer,California,Office Supplies,Paper,Xerox 1923,20.04,3,0
905,4/8/2016,Logan Currie,Consumer,California,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0
906,4/8/2016,Logan Currie,Consumer,California,Office Supplies,Paper,Xerox 1931,12.96,2,0
907,12/30/2017,Patrick O'Donnell,Consumer,New York,Furniture,Bookcases,Bush Westfield Collection Bookcases, Fully Assembled,323.136,4,0.2
908,12/30/2017,Patrick O'Donnell,Consumer,New York,Technology,Phones,Gear Head AU3700S Headset,90.93,7,0
909,12/30/2017,Patrick O'Donnell,Consumer,New York,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,52.776,3,0.2
910,9/2/2017,Bill Eplett,Home Office,Michigan,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.8,4,0
911,9/2/2017,Bill Eplett,Home Office,Michigan,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1928.78,7,0
912,9/2/2017,Bill Eplett,Home Office,Michigan,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0
913,5/31/2015,Sample Company A,Home Office,Connecticut,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0
914,11/27/2017,Brian Moss,Corporate,Wisconsin,Furniture,Furnishings,Howard Miller 13" Diameter Goldtone Round Wall Clock,46.94,1,0
915,11/27/2017,Brian Moss,Corporate,Wisconsin,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73,9,0
916,6/15/2014,Kelly Lampkin,Corporate,Texas,Furniture,Tables,Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table,99.918,2,0.3
917,6/15/2014,Kelly Lampkin,Corporate,Texas,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,4,0.3
918,6/15/2014,Kelly Lampkin,Corporate,Texas,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3,0.8
919,3/5/2016,Rob Williams,Corporate,Texas,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2
920,3/5/2016,Rob Williams,Corporate,Texas,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.992,1,0.2
921,12/5/2014,Roy Collins,Consumer,Virginia,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0
922,4/11/2015,Sanjit Engle,Consumer,New York,Technology,Accessories,Maxell 4.7GB DVD-R,85.14,3,0
923,4/11/2015,Sanjit Engle,Consumer,New York,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,21.99,1,0
924,4/11/2015,Sanjit Engle,Consumer,New York,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,0
925,9/15/2016,Adam Hart,Corporate,New York,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,2,0.2
926,9/13/2014,Jessica Myrick,Consumer,Pennsylvania,Office Supplies,Paper,Xerox 1985,15.552,3,0.2
927,9/13/2014,Jessica Myrick,Consumer,Pennsylvania,Technology,Accessories,Hypercom P1300 Pinpad,252,5,0.2
928,10/5/2015,Joel Jenkins,Home Office,Virginia,Office Supplies,Art,Newell 324,46.2,4,0
929,10/5/2015,Joel Jenkins,Home Office,Virginia,Office Supplies,Appliances,Holmes Odor Grabber,28.84,2,0
930,4/14/2017,Alan Barnes,Consumer,Ohio,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,14.592,3,0.2
931,4/14/2017,Alan Barnes,Consumer,Ohio,Office Supplies,Art,Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set,89.856,3,0.2
932,4/14/2017,Alan Barnes,Consumer,Ohio,Office Supplies,Paper,Xerox 196,13.872,3,0.2
933,9/2/2017,Ralph Kennedy,Consumer,Pennsylvania,Office Supplies,Paper,RSVP Cards & Envelopes, Blank White, 8-1/2" X 11", 24 Cards/25 Envelopes/Set,12.192,3,0.2
934,6/20/2016,Catherine Glotzbach,Home Office,Pennsylvania,Office Supplies,Paper,Wirebound Message Books, 2 7/8" x 5", 3 Forms per Page,45.056,8,0.2
935,6/20/2016,Catherine Glotzbach,Home Office,Pennsylvania,Office Supplies,Binders,JM Magazine Binder,29.718,6,0.7
936,6/20/2016,Catherine Glotzbach,Home Office,Pennsylvania,Office Supplies,Paper,Xerox 202,15.552,3,0.2
937,6/20/2016,Catherine Glotzbach,Home Office,Pennsylvania,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.696,2,0.2
938,11/5/2017,Ruben Ausman,Corporate,New Mexico,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1,0
939,12/13/2015,Rachel Payne,Corporate,California,Office Supplies,Paper,Xerox 213,12.96,2,0
940,12/13/2015,Rachel Payne,Corporate,California,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,4,0
941,6/19/2016,Karen Carlisle,Corporate,California,Office Supplies,Paper,Message Book, Standard Line "While You Were Out", 5 1/2" X 4", 200 Sets/Book,17.12,2,0
942,12/13/2016,Rob Williams,Corporate,California,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Dark Blue,6.096,2,0.2
943,12/13/2016,Rob Williams,Corporate,California,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.272,4,0.2
944,5/29/2015,John Lucas,Consumer,Washington,Office Supplies,Paper,Xerox 1894,32.4,5,0
945,5/29/2015,John Lucas,Consumer,Washington,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,0
946,5/29/2015,John Lucas,Consumer,Washington,Office Supplies,Binders,Avery Trapezoid Extra Heavy Duty 4" Binders,167.76,5,0.2
947,7/26/2015,Cynthia Arntzen,Consumer,Arizona,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5
948,11/28/2017,Ross Baird,Home Office,Pennsylvania,Furniture,Furnishings,Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting,516.488,7,0.2
949,11/28/2017,Ross Baird,Home Office,Pennsylvania,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.232,6,0.2
950,11/28/2017,Ross Baird,Home Office,Pennsylvania,Furniture,Tables,Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer,2065.32,12,0.4
951,11/28/2017,Ross Baird,Home Office,Pennsylvania,Office Supplies,Paper,Xerox 210,15.552,3,0.2
952,11/28/2017,Ross Baird,Home Office,Pennsylvania,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6,0.2
953,4/3/2017,Katherine Hughes,Consumer,Pennsylvania,Furniture,Furnishings,Staple-based wall hangings,25.472,4,0.2
954,12/28/2017,Greg Hansen,Consumer,Texas,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2
955,12/28/2017,Greg Hansen,Consumer,Texas,Furniture,Bookcases,Bush Westfield Collection Bookcases, Medium Cherry Finish,78.8528,2,0.32
956,11/30/2017,Scott Williamson,Consumer,Mississippi,Office Supplies,Storage,Home/Office Personal File Carts,173.8,5,0
957,5/15/2017,Joseph Airdo,Consumer,Arizona,Technology,Phones,Logitech B530 USB Headset - headset - Full size, Binaural,29.592,1,0.2
958,5/15/2017,Joseph Airdo,Consumer,Arizona,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.752,2,0.7
959,5/15/2017,Joseph Airdo,Consumer,Arizona,Office Supplies,Paper,Universal Ultra Bright White Copier/Laser Paper, 8 1/2" x 11", Ream,15.552,3,0.2
960,9/22/2015,Daniel Lacy,Consumer,California,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2,0
961,11/14/2017,Lindsay Williams,Corporate,California,Furniture,Chairs,Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black,321.568,2,0.2
962,11/27/2015,Thomas Brumley,Home Office,Arkansas,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0
963,9/1/2016,Cynthia Voltz,Corporate,California,Office Supplies,Envelopes,White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes,21.88,2,0
964,9/22/2014,Maribeth Schnelling,Consumer,Florida,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2
965,4/9/2017,Bryan Spruell,Home Office,New York,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82,2,0
966,4/9/2017,Bryan Spruell,Home Office,New York,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0
967,4/9/2017,Bryan Spruell,Home Office,New York,Office Supplies,Paper,Xerox 212,12.96,2,0
968,4/9/2017,Bryan Spruell,Home Office,New York,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,191.6,4,0
969,4/9/2017,Bryan Spruell,Home Office,New York,Office Supplies,Labels,Avery File Folder Labels,8.64,3,0
970,4/9/2017,Bryan Spruell,Home Office,New York,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0
971,1/16/2014,Delfina Latchford,Consumer,Pennsylvania,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,127.104,6,0.2
972,1/16/2014,Delfina Latchford,Consumer,Pennsylvania,Technology,Phones,AT&T 841000 Phone,124.2,3,0.4
973,1/16/2014,Delfina Latchford,Consumer,Pennsylvania,Office Supplies,Binders,GBC Linen Binding Covers,18.588,2,0.7
974,1/16/2014,Delfina Latchford,Consumer,Pennsylvania,Office Supplies,Labels,Round Specialty Laser Printer Labels,30.072,3,0.2
975,10/5/2017,Phillina Ober,Home Office,New York,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,160.93,7,0
976,10/5/2017,Phillina Ober,Home Office,New York,Office Supplies,Binders,Tuf-Vin Binders,75.792,3,0.2
977,7/9/2017,Tamara Dahlen,Consumer,Oregon,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,0.7
978,1/7/2017,Bart Watters,Corporate,Michigan,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,2,0.1
979,5/30/2016,Robert Waldorf,Consumer,North Carolina,Office Supplies,Binders,Angle-D Ring Binders,3.282,2,0.7
980,12/9/2015,Ken Brennan,Corporate,Indiana,Office Supplies,Paper,Xerox 188,34.02,3,0
981,10/3/2016,Emily Burns,Consumer,New York,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599.292,6,0.1
982,11/11/2014,Tracy Zic,Consumer,Colorado,Office Supplies,Art,BIC Brite Liner Grip Highlighters, Assorted, 5/Pack,3.392,1,0.2
983,11/11/2014,Tracy Zic,Consumer,Colorado,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.984,2,0.2
984,11/11/2014,Tracy Zic,Consumer,Colorado,Furniture,Chairs,Global Airflow Leather Mesh Back Chair, Black,603.92,5,0.2
985,9/29/2017,Ann Steele,Home Office,Texas,Office Supplies,Labels,Avery 499,7.968,2,0.2
986,9/29/2017,Ann Steele,Home Office,Texas,Office Supplies,Envelopes,#10- 4 1/8" x 9 1/2" Recycled Envelopes,27.968,4,0.2
987,9/29/2017,Ann Steele,Home Office,Texas,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51,3,0.4
988,3/10/2015,Toby Swindell,Consumer,Texas,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,1.112,2,0.8
989,5/21/2017,John Grady,Corporate,New York,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05,5,0
990,5/21/2017,John Grady,Corporate,New York,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,17.97,3,0
991,3/29/2015,Sara Luxemburg,Home Office,Florida,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92,5,0.2
992,9/9/2016,Troy Staebel,Consumer,New York,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.624,2,0.2
993,8/26/2016,Roland Fjeld,Consumer,California,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,10.23,3,0
994,8/26/2016,Roland Fjeld,Consumer,California,Office Supplies,Paper,Xerox 1979,154.9,5,0
995,5/21/2014,Mitch Willingham,Corporate,Virginia,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2715.93,7,0
996,5/21/2014,Mitch Willingham,Corporate,Virginia,Technology,Phones,Plantronics Voyager Pro Legend,617.97,3,0
997,10/28/2015,Rob Dowd,Consumer,Kentucky,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,10.67,1,0
998,10/28/2015,Rob Dowd,Consumer,Kentucky,Office Supplies,Storage,Portable Personal File Box,36.63,3,0
999,10/28/2015,Rob Dowd,Consumer,Kentucky,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.1,5,0
1000,10/28/2015,Rob Dowd,Consumer,Kentucky,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0
1001,11/13/2016,Frank Merwin,Home Office,Washington,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,44.02,2,0
1002,7/31/2015,Rick Hansen,Consumer,New York,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.65,7,0
1003,7/31/2015,Rick Hansen,Consumer,New York,Furniture,Tables,Bevis Round Bullnose 29" High Table Top,1090.782,7,0.4
1004,7/31/2015,Rick Hansen,Consumer,New York,Office Supplies,Paper,Xerox 212,19.44,3,0
1005,8/27/2015,Ryan Akin,Consumer,California,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,484.65,3,0
1006,11/13/2015,Joe Kamberova,Consumer,North Carolina,Office Supplies,Paper,Xerox 1910,115.296,3,0.2
1007,11/6/2015,Meg Tillman,Consumer,Arizona,Office Supplies,Envelopes,Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2,7.08,3,0.2
1008,11/6/2015,Meg Tillman,Consumer,Arizona,Office Supplies,Binders,UniKeep View Case Binders,4.401,3,0.7
1009,12/26/2017,Patrick O'Brill,Consumer,Iowa,Office Supplies,Paper,Recycled Desk Saver Line "While You Were Out" Book, 5 1/2" X 4",44.75,5,0
1010,8/1/2017,Annie Thurman,Consumer,Illinois,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.984,2,0.2
1011,11/24/2014,Vivek Gonzalez,Consumer,California,Furniture,Furnishings,Eldon Delta Triangular Chair Mat, 52" x 58", Clear,151.72,4,0
1012,6/17/2017,Philip Fox,Consumer,Washington,Furniture,Furnishings,Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock,155.25,3,0
1013,6/17/2017,Philip Fox,Consumer,Washington,Office Supplies,Storage,Project Tote Personal File,14.03,1,0
1014,12/21/2015,John Stevenson,Consumer,Washington,Furniture,Tables,Bevis 36 x 72 Conference Tables,1618.37,13,0
1015,12/21/2015,John Stevenson,Consumer,Washington,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6,1,0
1016,9/17/2015,Meg O'Connel,Home Office,California,Office Supplies,Paper,Xerox 216,32.4,5,0
1017,7/6/2015,Kalyca Meade,Corporate,New York,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,0
1018,7/6/2015,Kalyca Meade,Corporate,New York,Furniture,Furnishings,Howard Miller 11-1/2" Diameter Ridgewood Wall Clock,155.82,3,0
1019,7/6/2015,Kalyca Meade,Corporate,New York,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,124.95,5,0
1020,7/6/2015,Kalyca Meade,Corporate,New York,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,601.65,5,0
1021,4/27/2015,Greg Tran,Consumer,District of Columbia,Office Supplies,Art,Staples in misc. colors,22.74,3,0
1022,4/27/2015,Greg Tran,Consumer,District of Columbia,Furniture,Chairs,Global Comet Stacking Arm Chair,1267.53,3,0
